action_id,split,n_clips,has_replay,severity_raw,Severity,Offence,Action class,Bodypart,Contact,handball,handball_offence,trytoplay,touchball,upper_body_part,is_dive
1895,train,0,False,1.0,No card,Between,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1896,train,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1897,train,0,False,1.0,No card,Between,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1898,train,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1899,train,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1900,train,0,False,2.0,No card/Yellow card,Offence,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1901,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1902,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1903,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1904,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1905,train,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1906,train,0,False,,Unknown,No offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1907,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1908,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1909,train,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1910,train,0,False,1.0,No card,Offence,Dont know,,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1911,train,0,False,,Unknown,No offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1912,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1913,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1914,train,0,False,,Unknown,No offence,Dont know,,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1915,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1916,train,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1917,train,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1918,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1919,train,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1920,train,0,False,,Unknown,No offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1921,train,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1922,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1923,train,0,False,3.0,Yellow card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1924,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1925,train,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1926,train,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1927,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1928,train,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1929,train,0,False,1.0,No card,Offence,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1930,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1931,train,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1932,train,0,False,,Unknown,No offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1933,train,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1934,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1935,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1936,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1937,train,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1938,train,0,False,2.0,No card/Yellow card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1939,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1940,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1941,train,0,False,1.0,No card,Offence,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1942,train,0,False,1.0,No card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1943,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1944,train,0,False,,Unknown,No offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1945,train,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1946,train,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1947,train,0,False,,Unknown,No offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1948,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1949,train,0,False,,Unknown,No offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1950,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1951,train,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1952,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1953,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1954,train,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1955,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1956,train,0,False,,Unknown,No offence,Dont know,,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1957,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1958,train,0,False,1.0,No card,Offence,Tackling,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1959,train,0,False,,Unknown,No offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1960,train,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1961,train,0,False,1.0,No card,Offence,Dont know,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1962,train,0,False,1.0,No card,Between,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1963,train,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1964,train,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1965,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1966,train,0,False,1.0,No card,Between,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1967,train,0,False,,Unknown,No offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1968,train,0,False,1.0,No card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1969,train,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1970,train,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1971,train,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1972,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1973,train,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1974,train,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1975,train,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1976,train,0,False,3.0,Yellow card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1977,train,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1978,train,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1979,train,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1980,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1981,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1982,train,0,False,3.0,Yellow card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1983,train,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1984,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1985,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1986,train,0,False,,Unknown,No offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1987,train,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1988,train,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1989,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1990,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1991,train,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1992,train,0,False,1.0,No card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1993,train,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1994,train,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1995,train,0,False,2.0,No card/Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1996,train,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1997,train,0,False,1.0,No card,Offence,Tackling,Under body,Without contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1998,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
1999,train,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2000,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2001,train,0,False,3.0,Yellow card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2002,train,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2003,train,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2004,train,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2005,train,0,False,2.0,No card/Yellow card,Offence,Tackling,Under body,Without contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2006,train,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2007,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2008,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2009,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2010,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2011,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2012,train,0,False,,Unknown,No offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2013,train,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2014,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2015,train,0,False,3.0,Yellow card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2016,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2017,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2018,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2019,train,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2020,train,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2021,train,0,False,1.0,No card,Between,Dont know,,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2022,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2023,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2024,train,0,False,,Unknown,No offence,High leg,Under body,Without contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2025,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2026,train,0,False,1.0,No card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2027,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2028,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2029,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2030,train,0,False,1.0,No card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2031,train,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2032,train,0,False,4.0,Yellow card/Red card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2033,train,0,False,,Unknown,No offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2034,train,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
2035,train,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
